time,device_id,bus_voltage_V,current_mA,electrode_V,soil_humidity_V,target_current_mA
2026-05-16 18:00:00+00:00,001,2.243783783783784,25.000270270270267,1.6108378378378372,0.7848108108108108,25.0
2026-05-16 18:30:00+00:00,001,2.2426666666666666,24.92766666666667,1.6110833333333334,0.7836333333333332,25.0
2026-05-16 19:00:00+00:00,001,2.2433333333333336,25.002000000000013,1.6128500000000001,0.7818833333333334,25.0
2026-05-16 19:30:00+00:00,001,2.251666666666667,25.122999999999998,1.611166666666666,0.7821999999999998,25.0
2026-05-16 20:00:00+00:00,001,2.236166666666667,24.84266666666667,1.613433333333333,0.7817833333333335,25.0
2026-05-16 20:30:00+00:00,001,2.2481666666666675,25.35399999999999,1.6116,0.7810666666666669,25.0
2026-05-16 21:00:00+00:00,001,2.2401666666666675,25.251999999999995,1.6163333333333332,0.7810333333333332,25.0
2026-05-16 21:30:00+00:00,001,2.2386666666666666,25.04933333333334,1.6115333333333333,0.7797500000000002,25.0
2026-05-16 22:00:00+00:00,001,2.2393333333333336,25.049333333333333,1.6127833333333328,0.7788333333333334,25.0
2026-05-16 22:30:00+00:00,001,2.235166666666667,24.917666666666662,1.6172333333333337,0.7801166666666668,25.0
2026-05-16 23:00:00+00:00,001,2.2398333333333342,24.948833333333337,1.616266666666666,0.7804666666666663,25.0
2026-05-16 23:30:00+00:00,001,2.2405000000000004,24.927500000000006,1.6128,0.787133333333333,25.0
2026-05-17 00:00:00+00:00,001,2.251500000000001,25.06266666666667,1.6120499999999998,0.7947833333333334,25.0
2026-05-17 00:30:00+00:00,001,2.2546666666666666,25.127166666666653,1.6195000000000002,0.801583333333333,25.0
2026-05-17 01:00:00+00:00,001,2.250333333333334,24.957666666666665,1.6199666666666663,0.8024666666666662,25.0
2026-05-17 01:30:00+00:00,001,2.2591666666666668,25.099166666666644,1.6170499999999997,0.7932166666666665,25.0
2026-05-17 02:00:00+00:00,001,2.250333333333333,24.8115,1.6161666666666663,0.7902666666666665,25.0
2026-05-17 02:30:00+00:00,001,2.249,24.704666666666654,1.6180166666666667,0.7629166666666669,25.0
2026-05-17 03:00:00+00:00,001,2.254166666666667,25.017166666666657,1.6181000000000005,0.7951666666666668,25.0
2026-05-17 03:30:00+00:00,001,2.259,25.02733333333332,1.6200500000000004,0.8463499999999998,25.0
2026-05-17 04:00:00+00:00,001,2.2596666666666665,25.14566666666666,1.6232333333333329,0.8459833333333332,25.0
2026-05-17 04:30:00+00:00,001,2.257166666666666,25.006999999999994,1.6193333333333335,0.8443333333333335,25.0
2026-05-17 05:00:00+00:00,001,2.256,25.02783333333333,1.620733333333333,0.844433333333333,25.0
2026-05-17 05:30:00+00:00,001,2.266833333333333,25.209166666666647,1.6197666666666666,0.8500499999999996,25.0
2026-05-17 06:00:00+00:00,001,2.258833333333333,24.842666666666666,1.6256,0.8492333333333331,25.0
2026-05-17 06:30:00+00:00,001,2.2676666666666656,24.833166666666674,1.621133333333333,0.8451833333333333,25.0
2026-05-17 07:00:00+00:00,001,2.269333333333333,24.93433333333334,1.6199333333333334,0.7679166666666669,25.0
2026-05-17 07:30:00+00:00,001,2.275666666666666,24.97883333333334,1.6182666666666659,0.7566166666666668,25.0
2026-05-17 08:00:00+00:00,001,2.2828333333333335,24.99100000000001,1.6178666666666668,0.7699833333333335,25.0
2026-05-17 08:30:00+00:00,001,2.2829999999999995,24.97683333333334,1.6196999999999997,0.7743166666666667,25.0
2026-05-17 09:00:00+00:00,001,2.2901694915254227,25.159491525423736,1.6197966101694914,0.7716779661016948,25.0
2026-05-17 09:30:00+00:00,001,2.2953333333333323,25.16666666666666,1.619733333333333,0.7866000000000003,25.0
2026-05-17 10:00:00+00:00,001,2.3016666666666676,25.155499999999993,1.625533333333333,0.7910666666666663,25.0
2026-05-17 10:30:00+00:00,001,2.2984999999999993,25.06633333333333,1.6262666666666663,0.7910499999999999,25.0
2026-05-17 11:00:00+00:00,001,2.2934999999999994,24.929166666666667,1.6238499999999998,0.7894833333333331,25.0
2026-05-17 11:30:00+00:00,001,2.300847457627119,25.130677966101683,1.621135593220339,0.7894406779661016,25.0
2026-05-17 12:00:00+00:00,001,2.3043333333333327,25.169833333333333,1.6247500000000004,0.7896666666666662,25.0
2026-05-17 12:30:00+00:00,001,2.298333333333333,25.073500000000003,1.6233666666666668,0.7892166666666666,25.0
2026-05-17 13:00:00+00:00,001,2.2889999999999997,24.95966666666667,1.6194499999999994,0.7811833333333335,25.0
2026-05-17 13:30:00+00:00,001,2.2958333333333325,25.15866666666668,1.6175833333333323,0.7758333333333335,25.0
2026-05-17 14:00:00+00:00,001,2.301833333333333,25.262499999999996,1.6111166666666656,0.7733833333333334,25.0
2026-05-17 14:30:00+00:00,001,2.282499999999999,24.744000000000007,1.6253999999999995,0.7813833333333334,25.0
2026-05-17 15:00:00+00:00,001,2.29,25.123499999999996,1.6263499999999993,0.7807666666666668,25.0
2026-05-17 15:30:00+00:00,001,2.280833333333334,24.758,1.6231666666666664,0.7787500000000002,25.0
2026-05-17 16:00:00+00:00,001,2.291833333333334,25.07699999999999,1.6259166666666667,0.7770833333333335,25.0
2026-05-17 16:30:00+00:00,001,2.289166666666667,24.99233333333333,1.6225666666666663,0.7729333333333334,25.0
