time,device_id,bus_voltage_V,current_mA,electrode_V,soil_humidity_V,target_current_mA
2026-05-16 17:50:00+00:00,001,2.2293333333333334,24.357999999999997,1.6130666666666664,0.7848666666666667,25.0
2026-05-16 18:00:00+00:00,001,2.2536363636363643,25.438181818181818,1.6093181818181819,0.7847727272727273,25.0
2026-05-16 18:10:00+00:00,001,2.2535000000000003,25.269,1.6089499999999997,0.7845500000000002,25.0
2026-05-16 18:20:00+00:00,001,2.2385000000000006,24.852500000000003,1.6071000000000002,0.7836500000000001,25.0
2026-05-16 18:30:00+00:00,001,2.2359999999999998,24.661499999999997,1.6172,0.7827,25.0
2026-05-16 18:40:00+00:00,001,2.2440000000000007,25.108,1.61665,0.7821000000000001,25.0
2026-05-16 18:50:00+00:00,001,2.2490000000000006,25.173,1.6060499999999998,0.7815000000000001,25.0
2026-05-16 19:00:00+00:00,001,2.237,24.724999999999998,1.6158499999999996,0.7820500000000001,25.0
2026-05-16 19:10:00+00:00,001,2.2465000000000006,25.055999999999997,1.6202999999999999,0.78225,25.0
2026-05-16 19:20:00+00:00,001,2.2765000000000004,25.630499999999994,1.60195,0.78235,25.0
2026-05-16 19:30:00+00:00,001,2.2320000000000007,24.682499999999997,1.6112499999999996,0.7820000000000001,25.0
2026-05-16 19:40:00+00:00,001,2.2415000000000003,25.183999999999997,1.6214,0.78245,25.0
2026-05-16 19:50:00+00:00,001,2.2525000000000004,25.289500000000007,1.61175,0.7813999999999999,25.0
2026-05-16 20:00:00+00:00,001,2.2145,24.0545,1.60715,0.7815,25.0
2026-05-16 20:10:00+00:00,001,2.245,25.108500000000003,1.6159500000000002,0.7812,25.0
2026-05-16 20:20:00+00:00,001,2.2475,25.374499999999998,1.60745,0.78095,25.0
2026-05-16 20:30:00+00:00,001,2.2520000000000002,25.579,1.6114000000000002,0.78105,25.0
2026-05-16 20:40:00+00:00,001,2.2300000000000004,25.003,1.6210499999999999,0.7809499999999999,25.0
2026-05-16 20:50:00+00:00,001,2.251,25.589999999999996,1.6138500000000005,0.78025,25.0
2026-05-16 21:00:00+00:00,001,2.2394999999999996,25.163000000000004,1.6140999999999999,0.7819,25.0
2026-05-16 21:10:00+00:00,001,2.2435,25.270000000000003,1.6085,0.7800499999999999,25.0
2026-05-16 21:20:00+00:00,001,2.245,25.333000000000002,1.6118000000000001,0.7799500000000001,25.0
2026-05-16 21:30:00+00:00,001,2.2275,24.545,1.6143000000000005,0.77925,25.0
2026-05-16 21:40:00+00:00,001,2.2475,25.1205,1.60385,0.77875,25.0
2026-05-16 21:50:00+00:00,001,2.239,24.992000000000008,1.6163999999999998,0.7788999999999999,25.0
2026-05-16 22:00:00+00:00,001,2.2315,25.035500000000003,1.6180999999999996,0.77885,25.0
2026-05-16 22:10:00+00:00,001,2.2380000000000004,24.832,1.61835,0.7801500000000001,25.0
2026-05-16 22:20:00+00:00,001,2.2319999999999998,25.035000000000004,1.6126499999999997,0.78065,25.0
2026-05-16 22:30:00+00:00,001,2.2355,24.886000000000003,1.6207,0.7795500000000001,25.0
2026-05-16 22:40:00+00:00,001,2.252,25.384999999999998,1.6187999999999998,0.7798,25.0
